"","Row.names","Brachy-1d.1","Brachy-1d.2","Brachy-1d.3","Brachy-1d.4","Brachy-00h.1","Brachy-00h.2","Brachy-00h.3","Brachy-00h.4","Brachy-02h.1","Brachy-02h.2","Brachy-02h.3","Brachy-02h.4","Brachy-04h.1","Brachy-04h.2","Brachy-04h.3","Brachy-04h.4","Brachy-4d.1","Brachy-4d.2","Brachy-4d.3","Brachy-4d.4","Brachy-p5h.1","Brachy-p5h.2","Brachy-p5h.3","Brachy-p5h.4","Brachy_00h_Brachy_02h_log2_FC","Brachy_00h_Brachy_02h_Pvalue","Brachy_00h_Brachy_02h_fdr","Brachy_00h_Brachy_04h_log2_FC","Brachy_00h_Brachy_04h_Pvalue","Brachy_00h_Brachy_04h_fdr","Brachy_00h_Brachy_1d_log2_FC","Brachy_00h_Brachy_1d_Pvalue","Brachy_00h_Brachy_1d_fdr","Brachy_00h_Brachy_4d_log2_FC","Brachy_00h_Brachy_4d_Pvalue","Brachy_00h_Brachy_4d_fdr","Brachy_00h_Brachy_p5h_log2_FC","Brachy_00h_Brachy_p5h_Pvalue","Brachy_00h_Brachy_p5h_fdr","Brachy_02h_Brachy_04h_log2_FC","Brachy_02h_Brachy_04h_Pvalue","Brachy_02h_Brachy_04h_fdr","Brachy_02h_Brachy_1d_log2_FC","Brachy_02h_Brachy_1d_Pvalue","Brachy_02h_Brachy_1d_fdr","Brachy_02h_Brachy_4d_log2_FC","Brachy_02h_Brachy_4d_Pvalue","Brachy_02h_Brachy_4d_fdr","Brachy_02h_Brachy_p5h_log2_FC","Brachy_02h_Brachy_p5h_Pvalue","Brachy_02h_Brachy_p5h_fdr","Brachy_04h_Brachy_1d_log2_FC","Brachy_04h_Brachy_1d_Pvalue","Brachy_04h_Brachy_1d_fdr","Brachy_04h_Brachy_4d_log2_FC","Brachy_04h_Brachy_4d_Pvalue","Brachy_04h_Brachy_4d_fdr","Brachy_04h_Brachy_p5h_log2_FC","Brachy_04h_Brachy_p5h_Pvalue","Brachy_04h_Brachy_p5h_fdr","Brachy_1d_Brachy_4d_log2_FC","Brachy_1d_Brachy_4d_Pvalue","Brachy_1d_Brachy_4d_fdr","Brachy_1d_Brachy_p5h_log2_FC","Brachy_1d_Brachy_p5h_Pvalue","Brachy_1d_Brachy_p5h_fdr","Brachy_4d_Brachy_p5h_log2_FC","Brachy_4d_Brachy_p5h_Pvalue","Brachy_4d_Brachy_p5h_fdr","Brachy_00h","Brachy_02h","Brachy_04h","Brachy_1d","Brachy_4d","Brachy_p5h","id2","HMDBID","KEGGID","Descrip","Kingdom","Super_class","Class","Sub_class","CAS","DTXSID","DTXCID","SID","CID","KEGG","ChEBI","Drugbank","Name","id"
"29","dethiobiotin",0.00576409602638233,0.00816181240739058,0.00594942850031212,0.00777541307803325,0.066317158403938,0.0604388680812078,0.0321694303972055,0.0322440147179181,0,0,0,0,0,0,0.00146771179647372,0.00029995672095392,0.19423874342797,0,0.199508571237511,0,0.0220220096559698,0.0138442748376001,0.0130373802428551,0.0348765764207022,"5.6085835940314","0.0133552755123264","0.0133552755123264","5.08059534242172","0.0136296885072151","0.0136296885072151","-2.62441581225682","0.0201807265145398","0.0201807265145398","-1.02712478618181","0.440870381113108","0.440870381113108","1.15275926545008","0.0522449239697141","0.0522449239697141","-0.527988251609679","0.295000440231595","0.295000440231595","2.98416778177457","0.00151618016655189","0.00151618016655189","-6.6357083802132","0.181747126156848","0.181747126156848","-4.45582432858131","0.0257030258491998","0.0257030258491998","2.45617953016489","0.000343499630368613","0.000343499630368613","-6.10772012860352","0.183181949729326","0.183181949729326","-3.92783607697163","0.0268737102649325","0.0268737102649325","-3.65154059843863","0.205748250630528","0.205748250630528","-1.47165654680674","0.0685586887732744","0.0685586887732744","2.17988405163189","0.266291178948126","0.266291178948126",0.0477923679000674,0,0.00044191712935691,0.00691268750302957,0.0984368286663701,0.0209450602892818,"dethiobiotin","HMDB0003581","C01909","belongs to the class of organic compounds known as medium-chain fatty acids. These are fatty acids with an aliphatic tail that contains between 4 and 12 carbon atoms.","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","533-48-2",NA,NA," 26697261",NA,"C01909"," 42280","DB03775","Dethiobiotin","dethiobiotin"
"30","dihexose(s)",0.00802135046816527,0.0114251393227381,0.00100077093814845,0.0260012103159474,0,0.790265363452465,7.14140298171319e-05,0.0463898552952484,0.000672904924406703,0.00774157874067423,0,0,0.0135950313424523,0.0238007998727455,0.0228399359307621,0.00780058500630561,0.0737991420582148,0,0,0,0,32.4802558311075,46.5306864116777,0,"6.08154061166322","0.364067219620328","0.364067219620328","3.54483974433471","0.394950073731295","0.394950073731295","-4.05875432495806","0.383521545487005","0.383521545487005","3.43381062505468","0.398729971679295","0.398729971679295","-6.55434491601057","0.195102731018715","0.195102731018715","-2.53670086732852","0.0218213449081734","0.0218213449081734","2.02278628670517","0.168884359456439","0.168884359456439","-2.64772998660855","0.44179794042867","0.44179794042867","-12.6358855276738","0.191633547265956","0.191633547265956","-0.513914580623351","0.441912718962142","0.441912718962142","-0.111029119280028","0.94351427895075","0.94351427895075","-10.0991846603453","0.191881222139313","0.191881222139313","-0.624943699903378","0.742058618788492","0.742058618788492","-10.6130992409686","0.191791499961085","0.191791499961085","-9.98815554106525","0.19190513819179","0.19190513819179",0.209181658194383,0.00210362091627023,0.0170090880380664,0.0116121177612498,0.0184497855145537,19.7527355606963,"dihexose(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dihexose(s)"
"31","ferulic acid",0.0127669410627053,0.0141282074664017,0.00306070620638456,0.0205833244742711,0.00796419519498908,0.00467053076200062,0.00351369899029828,0.00387536004939356,0,0.000261121187562928,0.00170361112643193,0,0.000218995683577498,0.00178799143461692,0.00932341346843515,0.00355212447723977,0.00269081114159597,0.000627581929246938,0.00233707741794237,0.00263781472761524,0.00141365662933831,0.00300470615045201,0.00095883830900921,0.00500781103170229,"2.00993416948193","0.0149485984244472","0.0149485984244472","0.347411766661296","0.592510747134109","0.592510747134109","1.18282951998309","0.122880053732357","0.122880053732357","0.9665929602891","0.0554699005353278","0.0554699005353278","0.739897031857278","0.128972702030947","0.128972702030947","-1.66252240282063","0.202716894479087","0.202716894479087","3.19276368946501","0.0429215320162543","0.0429215320162543","-1.04334120919283","0.0487182460385905","0.0487182460385905","-1.27003713762465","0.101240459044446","0.101240459044446","1.53024128664438","0.0872592576929463","0.0872592576929463","0.619181193627804","0.473983609450654","0.473983609450654","0.392485265195981","0.633173242038691","0.633173242038691","2.14942248027219","0.0602156832643616","0.0602156832643616","1.92272655184036","0.0653988989378678","0.0653988989378678","-0.226695928431823","0.637607624899881","0.637607624899881",0.00500594624917039,0.000491183078498714,0.00372063126596733,0.0126347948024407,0.00207332130410013,0.00259625303012545,"ferulic acid","HMDB0000954",NA,NA,NA,NA,NA,NA,"1135-24-6","DTXSID5040673",NA,NA,NA,"C01494"," 17620","DB07767","Ferulic acid","ferulic acid"
"32","glucuronolactone",0,0.000358650113117727,0.000100628544762465,0,0,7.71851724706535e-05,0,0,0.000959042195838575,2.24733262192448e-05,0,2.39557955622666e-05,0,0.000319771997596223,0.0027612345102165,0.00225498665409704,0.000343902695453568,0.00905644906001293,0.000651775401463682,0.00160189877898249,0.00075917386680097,0.000802246399032447,0.000285977672897408,0.000265942745356532,"-0.29593243950169","0.398376900175194","0.398376900175194","-1.19523002352848","0.152293297781327","0.152293297781327","0.129236874867291","0.344806101408997","0.344806101408997","-1.94088835434123","0.255604567502155","0.255604567502155","-0.584387486989863","0.038652771823515","0.038652771823515","-0.89929758402679","0.216927390863292","0.216927390863292","-0.166695564634399","0.616646384650759","0.616646384650759","-1.64495591483954","0.288238445616215","0.288238445616215","-0.288455047488173","0.364007590418831","0.364007590418831","-1.06599314866119","0.174515355911014","0.174515355911014","-0.745658330812746","0.511770033603807","0.511770033603807","0.610842536538616","0.329342301196727","0.329342301196727","-1.81165147947393","0.268391624681461","0.268391624681461","-0.455150612122572","0.0598894006879092","0.0598894006879092","1.35650086735136","0.332003518465045","0.332003518465045",1.92962931176634e-05,0.000251367829405022,0.00133399829047744,0.000114819664470048,0.00291350648397817,0.000528335171021839,"glucuronolactone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glucuronolactone"
"33","glutamine",0.00901994559692412,0.0073411707476837,0.00449951133829401,0.543737838033189,0.0375378309887644,0.044661974585337,0.0026912691039817,0.00416124413909284,0,0,0,2.31071409147149,0,0.0248806458214918,0.0363896700494566,0.0376688025427251,0.0162987091709923,0.00978066492334422,0.181741369394137,0.00530376102189898,0.0239450913118504,0.00197009418571305,0.045898930940842,0.00618982630793374,"-4.63664809369204","0.407275081119999","0.407275081119999","-0.145677325166592","0.86619967927235","0.86619967927235","2.61129619902589","0.441504469742373","0.441504469742373","-1.22240854955007","0.528501929069282","0.528501929069282","0.182348825851088","0.858640990179927","0.858640990179927","4.49097076852545","0.40910672935058","0.40910672935058","-2.02535189466615","0.510234980598662","0.510234980598662","3.41423954414197","0.431390894190857","0.431390894190857","4.81899691954313","0.405220974073843","0.405220974073843","2.4656188738593","0.44987614285507","0.44987614285507","-1.07673122438348","0.557410944348708","0.557410944348708","0.328026151017681","0.707351566935032","0.707351566935032","1.38888764947583","0.570087738354919","0.570087738354919","2.79364502487698","0.431979507212578","0.431979507212578","1.40475737540116","0.49377257372832","0.49377257372832",0.022263079704294,0.577678522867872,0.0247347796034184,0.141149616429023,0.053281126127593,0.0195009856865848,"glutamine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glutamine"
"34","glyceraldehyde or lactic acid",0,0,0,0,0,0,0.191715791660746,0,0,0,0,0,0.0287343553898311,0,0,0,0,0,0,0,0.0057276866275314,0.0273647815043397,0.339133385160816,0,"5.61261635673329","0.391002218955771","0.391002218955771","2.57988269242158","0.459798001794599","0.459798001794599","-5.61261635673329","0.391002218955771","0.391002218955771","5.61261635673329","0.391002218955771","0.391002218955771","-0.942838823677113","0.656091206503912","0.656091206503912","-3.03273366431172","0.391002218955771","0.391002218955771","NA","NA","0","NA","NA","0","-6.55545518041041","0.340093941209524","0.340093941209524","-3.03273366431172","0.391002218955771","0.391002218955771","3.03273366431172","0.391002218955771","0.391002218955771","-3.52272151609869","0.373651338911192","0.373651338911192","NA","NA","0","-6.55545518041041","0.340093941209524","0.340093941209524","-6.55545518041041","0.340093941209524","0.340093941209524",0.0479289479151865,0,0.00718358884745778,0,0,0.0930564633231718,"glyceraldehyde or lactic acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glyceraldehyde or lactic acid"
"35","guanine",18.3998641787628,16.0401250752209,21.275025019219,15.6654008274698,28.6455176515214,34.419812144613,46.9318085141368,30.1383471567902,15.6661057025002,20.7686737277124,19.939302550592,11.1712171441285,14.424499411564,11.8738326979857,7.16217068157463,15.2208556000964,13.3151582348662,16.4286934221618,14.67719271488,17.3280605442156,8.13511025260332,12.5160920933404,8.42751428804615,32.293444093587,"1.05285079869859","0.014091137975096","0.014091137975096","1.52530363707777","0.00675363609805206","0.00675363609805206","-0.973182464953641","0.0207749470765715","0.0207749470765715","1.18227992274808","0.0157075675129487","0.0157075675129487","1.191113195773","0.0353127849577172","0.0353127849577172","0.47245283837918","0.152011091061446","0.152011091061446","0.0796683337449493","0.723828357471114","0.723828357471114","0.129429124049488","0.576375314428948","0.576375314428948","0.138262397074411","0.814570092860926","0.814570092860926","0.552121172124129","0.0478785876809131","0.0478785876809131","-0.343023714329692","0.175742080790725","0.175742080790725","-0.334190441304769","0.628911128857446","0.628911128857446","0.209097457794437","0.182887042277238","0.182887042277238","0.21793073081936","0.696763901179282","0.696763901179282","0.00883327302492328","0.988028211483727","0.988028211483727",35.0338713667654,16.8863247812333,12.1703395978052,17.8451037751681,15.4372762290309,15.3430401818942,"guanine","HMDB0000132","C00242","belongs to the class of organic compounds known as purines and purine derivatives. These are aromatic heterocyclic compounds containing a purine moiety, which is formed a pyrimidine-ring ring fused to an imidazole ring.","Organic compounds","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","73-40-5","DTXSID9052476","DTXCID6031049","315685596","  764","C00242"," 16235","DB02377","Guanine","guanine"
"36","histamine and unresolvable, unidentified isomers",1.79068243991338,2.19493760381102,2.55393201368773,2.98790708518962,3.25826165511984,3.37294016305089,4.87135343668895,3.28588744289154,5.12375227029917,4.78289743745723,15.7666062447612,10.2662725578335,4.68155381047735e-05,2.07339539429087,3.41059493578925,5.08541361975236,1.01767658335435,0.820660255253737,1.98161124108892,1.21166188772179,14.6821753431652,13.909833654,16.8432834350728,19.8040049134782,"-1.2808717360728","0.132328106225698","0.132328106225698","0.484414013026348","0.411537020984181","0.411537020984181","-0.63409131242841","0.0362581826168098","0.0362581826168098","1.55462185773531","0.00314215933191274","0.00314215933191274","-2.14096939012581","0.00139750718406418","0.00139750718406418","1.76528574909915","0.0860464440345293","0.0860464440345293","-1.91496304850121","0.08295070401478","0.08295070401478","2.83549359380811","0.0574532547417017","0.0574532547417017","-0.860097654053015","0.0587382473306725","0.0587382473306725","-0.149677299402063","0.827332429319736","0.827332429319736","1.07020784470896","0.290727260553127","0.290727260553127","-2.62538340315216","0.000243896378014666","0.000243896378014666","0.920530545306898","0.0205539673427723","0.0205539673427723","-2.77506070255422","0.00139215110742201","0.00139215110742201","-3.69559124786112","0.00109246093692988","0.00109246093692988",3.6971106744378,8.98488212758777,2.64236269134265,2.38186478565044,1.2579024918547,16.3098243364291,"histamine and unresolvable, unidentified isomers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"histamine and unresolvable, unidentified isomers"
"37","histidinol and unresolvable, unidentified isomers",0.00910599627842405,0.0110716581862181,0.0185993373912413,0.0144740634021044,0.0156334326045662,0.0154750712346714,0.0200319521391729,0.0133084455534569,0.017371284570111,0.0216457933913864,0.073366842676995,0.591932637115792,0,0.00847798379678779,0.0156562716209437,0.0205894280552746,0.00347438305585778,0.00522960146084239,0.0112886064529124,0.00794069116877674,0.0643549387895512,0.493301463119118,0.0736636445960138,0.0566409210797637,"-3.37129497301124","0.333796829786829","0.333796829786829","0.49040418529263","0.359255259659103","0.359255259659103","-0.25772510392115","0.313732336022957","0.313732336022957","1.09996654695976","0.00663787598172316","0.00663787598172316","-3.33759136562065","0.241763994057844","0.241763994057844","3.86169915830387","0.321521285507806","0.321521285507806","-3.62902007693239","0.326751129001816","0.326751129001816","4.47126151997101","0.311353510967715","0.311353510967715","0.033703607390591","0.982232779611469","0.982232779611469","0.23267908137148","0.687144103150606","0.687144103150606","0.609562361667134","0.432411385339304","0.432411385339304","-3.82799555091328","0.230437067500711","0.230437067500711","0.842241443038614","0.0585015323413793","0.0585015323413793","-3.5953164695418","0.235258339809591","0.235258339809591","-4.43755791258042","0.22124111779957","0.22124111779957",0.0161122253829668,0.176079139438571,0.0111809208682515,0.013312763814497,0.00698332053459732,0.171990241896112,"histidinol and unresolvable, unidentified isomers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"histidinol and unresolvable, unidentified isomers"
"38","homovanillic acid",0.000587488379705724,0.000701649601794993,0.000200037872668714,0.00077594741052536,0.00412976001277919,0.00240420428279864,0.00333359663289181,0.00183882521645431,0.000727225479630598,0.000765946719143138,0.00118522292751926,0.000385570112245757,0.000132061069056284,0.000341127031118506,0.000223333573162204,0.000749521645665977,0.00154597446664018,0.00222813372821573,0.000651182616699166,0.00193369524499866,0.000650844196620196,0.00113456851398409,0.00136979571283243,0.00243302103168774,"1.15280112294374","0.0186403994096296","0.0186403994096296","1.52807090857414","0.0118056191692259","0.0118056191692259","-1.32593647202735","0.0155359882140739","0.0155359882140739","0.600468473497676","0.0774321031380532","0.0774321031380532","0.712014932093336","0.0547976859413289","0.0547976859413289","0.375269785630396","0.108003330741633","0.108003330741633","-0.173135349083601","0.375976235075297","0.375976235075297","-0.552332649446067","0.0910851400623582","0.0910851400623582","-0.440786190850408","0.197328519223928","0.197328519223928","0.202134436546795","0.315627407887161","0.315627407887161","-0.927602435076463","0.0299105207894188","0.0299105207894188","-0.816055976480804","0.0645003201049917","0.0645003201049917","-0.725467998529669","0.0515006269148947","0.0515006269148947","-0.61392153993401","0.110773320864069","0.110773320864069","0.111546458595659","0.7181289146956","0.7181289146956",0.00292659653623099,0.000765991309634689,0.000361510829750743,0.000566280816173698,0.00158974651413843,0.00139705736378111,"homovanillic acid","HMDB0000118","C05582","belongs to the class of organic compounds known as methoxyphenols. Methoxyphenols are compounds containing a methoxy group attached to the benzene ring of a phenol moiety.","Organic compounds","Benzenoids","Phenols","Methoxyphenols","306-08-1","DTXSID5059791","DTXCID4038219","315687911"," 1738","C05582","545959",NA,"Homovanillic acid","homovanillic acid"
"39","hypoxanthine",2.81897879824035,3.16515557755432,4.92365991420447,2.20174453944766,1.91177270652839,0.109379115261549,2.19733030264116,1.63505174544708,0,0.351545597567802,0,0.920789772631421,5.60871438338867,1.33028928870448,0.579787216515178,1.0320514488518,1.34556536045379,1.29774329151455,3.25652793493296,0.700826605063059,0,0,0,0,"2.19828592935048","0.0858275862719633","0.0858275862719633","-0.546447875456879","0.620478935877595","0.620478935877595","1.16269176858319","0.0532424777270229","0.0532424777270229","-0.173191601233822","0.805457273275744","0.805457273275744","10.5160776758357","0.0515706323420524","0.0515706323420524","-2.74473380480736","0.217120779458961","0.217120779458961","3.36097769793366","0.0100636620985694","0.0100636620985694","-2.3714775305843","0.0909384000809765","0.0909384000809765","8.31779174648521","0.239486455624018","0.239486455624018","0.616243893126307","0.427483895841745","0.427483895841745","0.373256274223056","0.723946097403145","0.723946097403145","11.0625255512926","0.164436473104482","0.164436473104482","0.989500167349363","0.0900455391375153","0.0900455391375153","11.6787694444189","0.0111733248096654","0.0111733248096654","10.6892692770695","0.0589576474865083","0.0589576474865083",1.46338346746955,0.318083842549806,2.13771058436503,3.2773847073617,1.65016579799109,0,"hypoxanthine","HMDB0000157",NA,NA,NA,NA,NA,NA,"68-94-0","DTXSID8045983","DTXCID6025983","315681605","  790","C00262"," 17368","DB04076","Hypoxanthine","hypoxanthine"
"40","inosine",0.00469345808387873,0.00565150329289735,0.00434171398862477,0.00723508137484162,0.0114585639242561,0.00561350459541784,0.0024175345585462,0.0015682582257821,0,0,0,0.000634253569029497,0.00552248181349762,0,0.00131622957803635,0.00117103345074488,0.119779158689837,0.00347523522154787,0.243626256528533,0.00619430196531152,6.69297771054112e-05,0.00170395801830065,0,0,"2.43485439510467","0.106760579441166","0.106760579441166","1.06105778543006","0.260832572271578","0.260832572271578","0.048900208788308","0.931279609489488","0.931279609489488","-3.91151613057674","0.220147418063977","0.220147418063977","2.11839809968951","0.118822037250858","0.118822037250858","-1.37379660967462","0.224964209695832","0.224964209695832","2.48375460389298","0.00268446120153356","0.00268446120153356","-6.34637052568141","0.200726982244629","0.200726982244629","-0.316456295415165","0.563074593187955","0.563074593187955","1.10995799421836","0.0565288220754073","0.0565288220754073","-4.97257391600679","0.207507174973456","0.207507174973456","1.05734031425945","0.294970015910606","0.294970015910606","-3.86261592178843","0.221015950412508","0.221015950412508","2.16729830847782","0.00112599053920548","0.00112599053920548","6.02991423026624","0.201755490428619","0.201755490428619",0.00526446532600056,0.000158563392257374,0.00200243621056971,0.00548043918506062,0.0932687381013072,0.000442721948851516,"inosine","HMDB0000195",NA,NA,NA,NA,NA,NA,"58-63-9","DTXSID2045993","DTXCID0025993","315681612"," 6021","C00294"," 17596","DB04335","Inosine","inosine"
"41","isoleucine",0,0.0102874183250065,0.00405547145889459,0.363059228806818,0.00821029998727834,0.00849098082973739,0.00197220563447881,0.00423956677295264,0,0,0,0,0.00811925547614461,0.0117044229224789,0.0164743099858476,0.0159402344622542,0.00098603582745211,0.00973793324591981,0.0213362170656061,0.0376835834254044,0.01606355612891,0.0221910482997738,0.00123346685536667,0,"2.7502341656092","0.0363544890878835","0.0363544890878835","-1.0632449345932","0.0284769379100139","0.0284769379100139","3.82493488163852","0.395537260699831","0.395537260699831","-1.45421509391768","0.237152377804066","0.237152377804066","-0.692313655310804","0.514126243685435","0.514126243685435","-3.8134791002024","0.00691333059569042","0.00691333059569042","6.57516904724772","0.369629640965766","0.369629640965766","-4.20444925952689","0.115374369462864","0.115374369462864","-3.44254782092001","0.170198118228907","0.170198118228907","2.76168994704532","0.431166347231706","0.431166347231706","-0.390970159324487","0.625642361715741","0.625642361715741","0.370931279282393","0.615634855704573","0.615634855704573","2.37071978772083","0.45445239478184","0.45445239478184","3.13262122632771","0.415597590849141","0.415597590849141","0.76190143860688","0.466424815085677","0.466424815085677",0.00572826330611179,0,0.0130595557116813,0.0943505296476798,0.0174359423910956,0.00987201782101262,"isoleucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isoleucine"
"42","leucine/norleucine",0.00955978233475714,0.0205267766746956,0.00960459172834009,0.0305541252236759,0.0106200987807284,0.00802716184409503,0.000170723812200929,0.00217550526755898,0,0,0,0,0.0118613101579522,0.0077976267884892,0.0160977447817221,0.018991100894509,0.000266610038886912,0.00160760158592566,0.00520754597545924,0.0235286808709595,0.00537725710063119,0.0166371125825222,0,0,"2.64348044601205","0.121211442790471","0.121211442790471","-1.23298204847388","0.0506094569127712","0.0506094569127712","1.57074688268395","0.0876133789159694","0.0876133789159694","-0.469654867647205","0.70469307577503","0.70469307577503","-0.0577564007409303","0.958091464199927","0.958091464199927","-3.87646249448594","0.0113117029118045","0.0113117029118045","4.214227328696","0.0399484484645432","0.0399484484645432","-3.11313531365926","0.251013738647964","0.251013738647964","-2.70123684675298","0.255096432129934","0.255096432129934","0.337764834210064","0.524568459853356","0.524568459853356","0.76332718082668","0.363568169560542","0.363568169560542","1.17522564773295","0.136593091553552","0.136593091553552","1.10109201503674","0.228316968603488","0.228316968603488","1.51299048194302","0.110908399404367","0.110908399404367","0.411898466906274","0.759200629747279","0.759200629747279",0.00524837242614584,0,0.0136869456556681,0.0175613189903672,0.00765260961780782,0.00550359242078834,"leucine/norleucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"leucine/norleucine"
"43","malonic acid",0,5.04970107736158e-05,1.38830926735523e-05,0.000151759375454131,2.04222454181574e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74212693154623e-05,0,0,0,0,"0.007347028613293","0.391002218955771","0.391002218955771","0.007347028613293","0.391002218955771","0.391002218955771","0.0685755665854329","0.249115754734057","0.249115754734057","-0.00608709856773336","0.707757599321238","0.707757599321238","0.007347028613293","0.391002218955771","0.391002218955771","NA","NA","0","0.075922595198726","0.212966399069193","0.212966399069193","-0.0134341271810265","0.391002218955771","0.391002218955771","NA","NA","0","0.075922595198726","0.212966399069193","0.212966399069193","-0.0134341271810265","0.391002218955771","0.391002218955771","NA","NA","0","0.0624884680176998","0.287015388736021","0.287015388736021","0.075922595198726","0.212966399069193","0.212966399069193","0.0134341271810264","0.391002218955771","0.391002218955771",5.10556135453935e-06,0,0,5.40348697253248e-05,9.35531732886558e-06,0,"malonic acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"malonic acid"
"44","N-acetyl-hexosamine",1.18733508547006,1.00472642765752,0.0208500334547334,1.18297928736268,4.28354640147039,2.83874248826025,0.137051914587366,1.05403772297746,0.0791657708776563,0.0684505557959526,0.107527397865657,0.0758637052264022,0.060345626259665,0.0612323914396696,0.0565898084229778,0.0991771663980582,0.845415773707401,0.88595566019316,0.0746512839675063,1.6457784397494,0.106635459600997,1.41202622414258,0.104783520497224,0.14906251697569,"4.63386389415034","0.119762575203489","0.119762575203489","4.8857167000234","0.118137214923584","0.118137214923584","-1.29064046710065","0.280191957991693","0.280191957991693","1.26710868209306","0.286974738816814","0.286974738816814","2.22708493210068","0.175640405407599","0.175640405407599","0.251852805873069","0.348214908618502","0.348214908618502","3.34322342704968","0.071065327825664","0.071065327825664","-3.36675521205727","0.0931201919165599","0.0931201919165599","-2.40677896204966","0.346069829231798","0.346069829231798","3.59507623292275","0.0682410823517118","0.0682410823517118","-3.61860801793034","0.0896974355282518","0.0896974355282518","-2.65863176792273","0.331157432851822","0.331157432851822","-0.0235317850075899","0.974871205986141","0.974871205986141","0.936444465000025","0.379422171621715","0.379422171621715","0.959976250007615","0.392096156191106","0.392096156191106",2.07834463182387,0.082751857441417,0.0693362481300927,0.848972708486249,0.862950289404366,0.443126930304122,"n-acetyl-hexosamine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N-acetyl-hexosamine"
"45","N-acetyl-phenylalanine",0.000313051966276565,0.000172657670039082,0.000176066792654784,0.00015816541373184,0.00110010533077195,0.000749385717983859,0.000382666323107089,0.000256085067187679,0.000135544430041629,0,0,0.000178129501189953,0.000222460229361342,5.94581915384423e-05,0,0,0.000145612879405098,0,0,5.50214614639981e-05,0.000655635900313083,0.000389996201182721,0.000499728842498004,0.000376834648979519,"0.588910600249826","0.0613042058864934","0.0613042058864934","0.599570418405655","0.0582808930332929","0.0582808930332929","-0.428811989130229","0.11466878814047","0.11466878814047","0.627220521390358","0.0553838359355701","0.0553838359355701","0.131695588825855","0.523867827478825","0.523867827478825","0.0106598181558291","0.913360660971045","0.913360660971045","0.160098611119597","0.0767655338855659","0.0767655338855659","0.0383099211405323","0.641910306756618","0.641910306756618","-0.457215011423971","0.00305790397831699","0.00305790397831699","0.170758429275426","0.0855691861357577","0.0855691861357577","0.0276501029847032","0.758927990975172","0.758927990975172","-0.4678748295798","0.00295362204163754","0.00295362204163754","0.198408532260129","0.0211738068655624","0.0211738068655624","-0.297116400304374","0.015167161065464","0.015167161065464","-0.495524932564503","0.00270549884960226","0.00270549884960226",0.000622060609762645,7.84184828078956e-05,7.04796052249461e-05,0.000204985460675568,5.01585852172739e-05,0.000480548898243332,"n-acetyl-phenylalanine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N-acetyl-phenylalanine"
"46","nicotinamide",0.0128407897583051,0.0113556169449899,0.00608733202647496,0.0134449734683551,0.0592567872890976,0.0253576211329882,0.538717245002459,0.0173198220677318,0,0.00563912436912873,0.012011332464631,0.00398371311489474,0.0142721673666433,0.00864896491372769,0.00708775864927544,0.0170127452975524,0.00538874878700726,0.124204754104835,0.00177209583329665,0.00849439664080046,0.0267556301980073,0.0176500471490368,0.0372960160099907,0.029086751294772,"4.65237930417076","0.308575967126658","0.308575967126658","3.65933832136926","0.325447961430174","0.325447961430174","-3.75559007669644","0.323199241262813","0.323199241262813","2.16385392961218","0.399991870008132","0.399991870008132","2.48954197405956","0.372064450343342","0.372064450343342","-0.993040982801495","0.113088874375454","0.113088874375454","0.896789227474322","0.123013378006878","0.123013378006878","-2.48852537455858","0.394626827638944","0.394626827638944","-2.1628373301112","0.00537156703932549","0.00537156703932549","-0.0962517553271728","0.78503032504358","0.78503032504358","-1.49548439175709","0.493155562081418","0.493155562081418","-1.16979634730971","0.0201554409146712","0.0201554409146712","-1.59173614708426","0.478978588180644","0.478978588180644","-1.26604810263688","0.0185633539982773","0.0185633539982773","0.325688044447379","0.823969436098729","0.823969436098729",0.160162868873069,0.00540854248716363,0.0117554090567997,0.0109321780495313,0.0349649988414848,0.0276971111629517,"nicotinamide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nicotinamide"
