X1,X2,elements,igraph.degree,igraph.closeness,igraph.betweenness,igraph.cen.degree,group,filed,id,links,nodes,label
4.968231041607602,-7.016333483790531,meta_M00004,0,0,0,0,..KO,meta,meta_M00004,54,78,..KO: (nodes: 78; links: 54)
-2.437490822992414,-4.791635929596602,meta_M00778,0,0,0,0,..KO,meta,meta_M00778,54,78,..KO: (nodes: 78; links: 54)
-0.489071168442686,-8.496875321326126,meta_M00783,0,0,0,0,..KO,meta,meta_M00783,54,78,..KO: (nodes: 78; links: 54)
2.842729709017889,-5.627940703349179,meta_M00787,1,0.5,0,1,..KO,meta,meta_M00787,54,78,..KO: (nodes: 78; links: 54)
-0.9374908229924139,-3.7018221375885605,meta_M00797,0,0,0,0,..KO,meta,meta_M00797,54,78,..KO: (nodes: 78; links: 54)
0.9190065042199659,-4.784079635167601,meta_M00805,1,1,0,1,..KO,meta,meta_M00805,54,78,..KO: (nodes: 78; links: 54)
-0.010439839867571648,-4.554991686474021,meta_M00811,0,0,0,0,..KO,meta,meta_M00811,54,78,..KO: (nodes: 78; links: 54)
-4.486256296642882,-4.326299907591329,meta_M00826,0,0,0,0,..KO,meta,meta_M00826,54,78,..KO: (nodes: 78; links: 54)
-2.6426006542543505,-10.806077365122093,meta_M00827,0,0,0,0,..KO,meta,meta_M00827,54,78,..KO: (nodes: 78; links: 54)
-4.819568055731666,-5.186676736113607,meta_M00828,1,1,0,1,..KO,meta,meta_M00828,54,78,..KO: (nodes: 78; links: 54)
-0.010439839867571403,-5.554991686474021,meta_M00829,1,1,0,1,..KO,meta,meta_M00829,54,78,..KO: (nodes: 78; links: 54)
0.916611143257271,-3.7018221375885605,meta_M00830,0,0,0,0,..KO,meta,meta_M00830,54,78,..KO: (nodes: 78; links: 54)
-0.010439839867571158,-6.554991686474021,meta_M00831,0,0,0,0,..KO,meta,meta_M00831,54,78,..KO: (nodes: 78; links: 54)
-2.239131618750262,-11.030808143249333,meta_M00832,0,0,0,0,..KO,meta,meta_M00832,54,78,..KO: (nodes: 78; links: 54)
-1.6564075716548843,-5.41886219301171,meta_M00833,0,0,0,0,..KO,meta,meta_M00833,54,78,..KO: (nodes: 78; links: 54)
-1.9958575880636793,-6.313918325963376,meta_M00834,0,0,0,0,..KO,meta,meta_M00834,54,78,..KO: (nodes: 78; links: 54)
3.684604746235724,-9.923469904706806,meta_M00835,0,0,0,0,..KO,meta,meta_M00835,54,78,..KO: (nodes: 78; links: 54)
0.8555855639168676,-7.054991686474021,meta_M00836,0,0,0,0,..KO,meta,meta_M00836,54,78,..KO: (nodes: 78; links: 54)
1.8595926455032585,-7.264201460559092,meta_M00837,0,0,0,0,..KO,meta,meta_M00837,54,78,..KO: (nodes: 78; links: 54)
1.9749779083285368,-6.313918325963375,meta_M00838,0,0,0,0,..KO,meta,meta_M00838,54,78,..KO: (nodes: 78; links: 54)
-3.683304267388668,-4.9706726223173945,meta_M00844,0,0,0,0,..KO,meta,meta_M00844,54,78,..KO: (nodes: 78; links: 54)
0.8555855639168675,-6.054991686474021,meta_M00851,0,0,0,0,..KO,meta,meta_M00851,54,78,..KO: (nodes: 78; links: 54)
-1.378754790227987,-1.745863470609926,meta_M00857,0,0,0,0,..KO,meta,meta_M00857,54,78,..KO: (nodes: 78; links: 54)
-4.989110721342744,-7.016333483790531,meta_M00860,0,0,0,0,..KO,meta,meta_M00860,54,78,..KO: (nodes: 78; links: 54)
-2.4374908229924133,-8.31834744335144,meta_M00862,0,0,0,0,..KO,meta,meta_M00862,54,78,..KO: (nodes: 78; links: 54)
-1.8804723252384006,-7.264201460559093,meta_M00867,3,0.625,7,3,..KO,meta,meta_M00867,54,78,..KO: (nodes: 78; links: 54)
-4.261525518515641,-9.187152500860801,meta_M00875,0,0,0,0,..KO,meta,meta_M00875,54,78,..KO: (nodes: 78; links: 54)
-0.010439839867571035,-7.554991686474021,meta_M00877,0,0,0,0,..KO,meta,meta_M00877,54,78,..KO: (nodes: 78; links: 54)
-4.92530533828708,-5.6362440973911685,meta_M00879,0,0,0,0,..KO,meta,meta_M00879,54,78,..KO: (nodes: 78; links: 54)
-0.9291874289504214,-1.640126188054512,meta_M00889,0,0,0,0,..KO,meta,meta_M00889,54,78,..KO: (nodes: 78; links: 54)
3.1980529311526036,-4.166357319662876,meta_M00897,0,0,0,0,..KO,meta,meta_M00897,54,78,..KO: (nodes: 78; links: 54)
-1.7737955967449912,-4.127940703349179,meta_M00898,0,0,0,0,..KO,meta,meta_M00898,54,78,..KO: (nodes: 78; links: 54)
-4.92530533828708,-7.473739275556871,meta_M00903,0,0,0,0,..KO,meta,meta_M00903,54,78,..KO: (nodes: 78; links: 54)
1.7529159170098483,-4.127940703349179,meta_M00905,1,0.3,0,1,..KO,meta,meta_M00905,54,78,..KO: (nodes: 78; links: 54)
2.416611143257271,-4.791635929596602,meta_M00910,0,0,0,0,..KO,meta,meta_M00910,54,78,..KO: (nodes: 78; links: 54)
3.9796462965336263,-3.541818504577739,meta_M00912,0,0,0,0,..KO,meta,meta_M00912,54,78,..KO: (nodes: 78; links: 54)
-0.8764652436520102,-6.054991686474022,meta_M00915,0,0,0,0,..KO,meta,meta_M00915,54,78,..KO: (nodes: 78; links: 54)
-2.863609388753032,-7.482042669598863,meta_M00918,2,0.5,4,2,..KO,meta,meta_M00918,54,78,..KO: (nodes: 78; links: 54)
-4.486256296642884,-8.783683465356711,meta_M00922,0,0,0,0,..KO,meta,meta_M00922,54,78,..KO: (nodes: 78; links: 54)
4.968231041607601,-6.093649889157511,meta_M00925,0,0,0,0,..KO,meta,meta_M00925,54,78,..KO: (nodes: 78; links: 54)
-3.3789180581003566,-2.859947100370725,meta_M00927,0,0,0,0,..KO,meta,meta_M00927,54,78,..KO: (nodes: 78; links: 54)
4.904425658551938,-7.4737392755568735,meta_M00930,1,1,0,1,..KO,meta,meta_M00930,54,78,..KO: (nodes: 78; links: 54)
-4.003672472952644,-6.787571002115926,meta_M00938,0,0,0,0,..KO,meta,meta_M00938,54,78,..KO: (nodes: 78; links: 54)
-3.7054844259708672,-9.923469904706806,meta_M00947,1,1,0,1,..KO,meta,meta_M00947,54,78,..KO: (nodes: 78; links: 54)
3.9287911721812607,-5.8603989758063,meta_M00948,1,1,0,1,..KO,meta,meta_M00948,54,78,..KO: (nodes: 78; links: 54)
-0.937490822992413,-9.408161235359483,meta_M00960,0,0,0,0,..KO,meta,meta_M00960,54,78,..KO: (nodes: 78; links: 54)
-4.000525976268769,-9.568164868370303,meta_M00961,0,0,0,0,..KO,meta,meta_M00961,54,78,..KO: (nodes: 78; links: 54)
3.002733342028711,-2.5649055500728233,meta_M00970,0,0,0,0,..KO,meta,meta_M00970,54,78,..KO: (nodes: 78; links: 54)
3.979646296533627,-9.568164868370303,meta_M00972,0,0,0,0,..KO,meta,meta_M00972,54,78,..KO: (nodes: 78; links: 54)
0.9120236431021895,-2.6628122041547257,meta_M00973,1,1,0,1,..KO,meta,meta_M00973,54,78,..KO: (nodes: 78; links: 54)
-3,7.034999999999998,rootexudate_C00064,0,0,0,0,..KO,rootexudate,rootexudate_C00064,54,78,..KO: (nodes: 78; links: 54)
-2.2299747339619684,12.605207598096435,rootexudate_C00089,0,0,0,0,..KO,rootexudate,rootexudate_C00089,54,78,..KO: (nodes: 78; links: 54)
0.9187475890828517,11.94986549841951,rootexudate_C00147,1,0.35714285714285715,0,1,..KO,rootexudate,rootexudate_C00147,54,78,..KO: (nodes: 78; links: 54)
-0.47863132857511487,5.093116365147895,rootexudate_C00148,0,0,0,0,..KO,rootexudate,rootexudate_C00148,54,78,..KO: (nodes: 78; links: 54)
4.53449744612555,3.1058355963282893,rootexudate_C00157,0,0,0,0,..KO,rootexudate,rootexudate_C00157,54,78,..KO: (nodes: 78; links: 54)
-4.809128215864095,5.666685049639584,rootexudate_C00165,0,0,0,0,..KO,rootexudate,rootexudate_C00165,54,78,..KO: (nodes: 78; links: 54)
0.9270509831248426,4.181830451114539,rootexudate_C00166,0,0,0,0,..KO,rootexudate,rootexudate_C00166,54,78,..KO: (nodes: 78; links: 54)
-0.9270509831248428,9.88816954888546,rootexudate_C00178,0,0,0,0,..KO,rootexudate,rootexudate_C00178,54,78,..KO: (nodes: 78; links: 54)
-1.7633557568774192,4.607949016875157,rootexudate_C00233,0,0,0,0,..KO,rootexudate,rootexudate_C00233,54,78,..KO: (nodes: 78; links: 54)
-4.475816456775313,4.806308221117309,rootexudate_C00270,0,0,0,0,..KO,rootexudate,rootexudate_C00270,54,78,..KO: (nodes: 78; links: 54)
3.9932326330850727,6.802420684358096,rootexudate_C00272,3,0.36666666666666664,24.5,3,..KO,rootexudate,rootexudate_C00272,54,78,..KO: (nodes: 78; links: 54)
3.672864427521096,8.619319064156628,rootexudate_C00299,0,0,0,0,..KO,rootexudate,rootexudate_C00299,54,78,..KO: (nodes: 78; links: 54)
5.9932040350980476,6.749508505057546,rootexudate_C00300,0,0,0,0,..KO,rootexudate,rootexudate_C00300,54,78,..KO: (nodes: 78; links: 54)
1.6459677317873127,8.171129493462312,rootexudate_C00327,0,0,0,0,..KO,rootexudate,rootexudate_C00327,54,78,..KO: (nodes: 78; links: 54)
-2.4492127076447545e-16,8.035,rootexudate_C00330,0,0,0,0,..KO,rootexudate,rootexudate_C00330,54,78,..KO: (nodes: 78; links: 54)
-1.8062083309357653,11.697361147021779,rootexudate_C00344,0,0,0,0,..KO,rootexudate,rootexudate_C00344,54,78,..KO: (nodes: 78; links: 54)
-5.670004912288011,8.997407779904528,rootexudate_C00350,1,1,0,1,..KO,rootexudate,rootexudate_C00350,54,78,..KO: (nodes: 78; links: 54)
2.8531695488854605,7.962050983124842,rootexudate_C00380,0,0,0,0,..KO,rootexudate,rootexudate_C00380,54,78,..KO: (nodes: 78; links: 54)
-2.632160814386781,11.286085678648067,rootexudate_C00408,0,0,0,0,..KO,rootexudate,rootexudate_C00408,54,78,..KO: (nodes: 78; links: 54)
-3.708953917323633,11.751318568456721,rootexudate_C00423,0,0,0,0,..KO,rootexudate,rootexudate_C00423,54,78,..KO: (nodes: 78; links: 54)
5.457791972127111,4.542509921988682,rootexudate_C00475,0,0,0,0,..KO,rootexudate,rootexudate_C00475,54,78,..KO: (nodes: 78; links: 54)
4.140474068892671,2.692595771369578,rootexudate_C00482,1,1,0,1,..KO,rootexudate,rootexudate_C00482,54,78,..KO: (nodes: 78; links: 54)
1.1355074661624611,12.92657218357624,rootexudate_C00493,0,0,0,0,..KO,rootexudate,rootexudate_C00493,54,78,..KO: (nodes: 78; links: 54)
1.7951967208018487,10.60953056129365,rootexudate_C00526,0,0,0,0,..KO,rootexudate,rootexudate_C00526,54,78,..KO: (nodes: 78; links: 54)
1.2246063538223773e-16,6.034999999999999,rootexudate_C00550,0,0,0,0,..KO,rootexudate,rootexudate_C00550,54,78,..KO: (nodes: 78; links: 54)
3.990086136401198,4.021826818103718,rootexudate_C00559,0,0,0,0,..KO,rootexudate,rootexudate_C00559,54,78,..KO: (nodes: 78; links: 54)
-5.9932040350980476,7.320491494942454,rootexudate_C00587,0,0,0,0,..KO,rootexudate,rootexudate_C00587,54,78,..KO: (nodes: 78; links: 54)
-0.9270509831248419,4.181830451114538,rootexudate_C00624,2,0.4230769230769231,30,2,..KO,rootexudate,rootexudate_C00624,54,78,..KO: (nodes: 78; links: 54)
-4.140474068892672,11.37740422863042,rootexudate_C00632,0,0,0,0,..KO,rootexudate,rootexudate_C00632,54,78,..KO: (nodes: 78; links: 54)
-0.866025403784439,7.534999999999998,rootexudate_C00666,1,1,0,1,..KO,rootexudate,rootexudate_C00666,54,78,..KO: (nodes: 78; links: 54)
-0.9294463440875383,8.805912051306418,rootexudate_C00671,0,0,0,0,..KO,rootexudate,rootexudate_C00671,54,78,..KO: (nodes: 78; links: 54)
-3.2438449047335833,1.9874788030129107,rootexudate_C00755,1,0.35294117647058826,0,1,..KO,rootexudate,rootexudate_C00755,54,78,..KO: (nodes: 78; links: 54)
-4.5344974461255525,10.964164403671706,rootexudate_C00803,0,0,0,0,..KO,rootexudate,rootexudate_C00803,54,78,..KO: (nodes: 78; links: 54)
1.7633557568774194,9.462050983124842,rootexudate_C00811,2,0.625,6,2,..KO,rootexudate,rootexudate_C00811,54,78,..KO: (nodes: 78; links: 54)
6.123031769111886e-16,2.0349999999999993,rootexudate_C00847,1,1,0,1,..KO,rootexudate,rootexudate_C00847,54,78,..KO: (nodes: 78; links: 54)
-1.3680805733026746,3.2762295168563655,rootexudate_C00861,1,1,0,1,..KO,rootexudate,rootexudate_C00861,54,78,..KO: (nodes: 78; links: 54)
4.978670881475172,7.496341797316509,rootexudate_C00870,1,0.6666666666666666,0,1,..KO,rootexudate,rootexudate_C00870,54,78,..KO: (nodes: 78; links: 54)
3.673819061467132e-16,4.034999999999999,rootexudate_C00881,0,0,0,0,..KO,rootexudate,rootexudate_C00881,54,78,..KO: (nodes: 78; links: 54)
3.368478218232787,3.3399554138967043,rootexudate_C00951,0,0,0,0,..KO,rootexudate,rootexudate_C00951,54,78,..KO: (nodes: 78; links: 54)
-1.8700324853708294,6.325790225914927,rootexudate_C00954,0,0,0,0,..KO,rootexudate,rootexudate_C00954,54,78,..KO: (nodes: 78; links: 54)
0.570336259825096,13.007831535438505,rootexudate_C01092,0,0,0,0,..KO,rootexudate,rootexudate_C01092,54,78,..KO: (nodes: 78; links: 54)
-2.8531695488854605,6.107949016875157,rootexudate_C01179,0,0,0,0,..KO,rootexudate,rootexudate_C01179,54,78,..KO: (nodes: 78; links: 54)
-5.9932040350980476,6.749508505057543,rootexudate_C01197,0,0,0,0,..KO,rootexudate,rootexudate_C01197,54,78,..KO: (nodes: 78; links: 54)
-1.6459677317873131,8.17112949346231,rootexudate_C01225,0,0,0,0,..KO,rootexudate,rootexudate_C01225,54,78,..KO: (nodes: 78; links: 54)
-4.898425415289509e-16,9.035,rootexudate_C01250,0,0,0,0,..KO,rootexudate,rootexudate_C01250,54,78,..KO: (nodes: 78; links: 54)
-2.7493591303644638,12.36801269192954,rootexudate_C01252,0,0,0,0,..KO,rootexudate,rootexudate_C01252,54,78,..KO: (nodes: 78; links: 54)
3.708953917323633,2.3186814315432756,rootexudate_C01451,0,0,0,0,..KO,rootexudate,rootexudate_C01451,54,78,..KO: (nodes: 78; links: 54)
-4.1404740688926704,2.692595771369578,rootexudate_C01454,0,0,0,0,..KO,rootexudate,rootexudate_C01454,54,78,..KO: (nodes: 78; links: 54)
-4.887455712302015,10.515341457427187,rootexudate_C01479,2,0.5454545454545454,9,2,..KO,rootexudate,rootexudate_C01479,54,78,..KO: (nodes: 78; links: 54)
-5.8308694099412515,8.449553613056558,rootexudate_C01507,0,0,0,0,..KO,rootexudate,rootexudate_C01507,54,78,..KO: (nodes: 78; links: 54)
4.53449744612555,10.96416440367171,rootexudate_C01533,0,0,0,0,..KO,rootexudate,rootexudate_C01533,54,78,..KO: (nodes: 78; links: 54)
0.9270509831248421,9.88816954888546,rootexudate_C01595,1,1,0,1,..KO,rootexudate,rootexudate_C01595,54,78,..KO: (nodes: 78; links: 54)
-1.6903953410485788,12.791957841686983,rootexudate_C01606,0,0,0,0,..KO,rootexudate,rootexudate_C01606,54,78,..KO: (nodes: 78; links: 54)
-3.7089539173236297,2.318681431543273,rootexudate_C01674,0,0,0,0,..KO,rootexudate,rootexudate_C01674,54,78,..KO: (nodes: 78; links: 54)
-5.19615242270663,4.034999999999997,rootexudate_C01717,0,0,0,0,..KO,rootexudate,rootexudate_C01717,54,78,..KO: (nodes: 78; links: 54)
0.4786313285751162,5.093116365147895,rootexudate_C01735,0,0,0,0,..KO,rootexudate,rootexudate_C01735,54,78,..KO: (nodes: 78; links: 54)
