,ID,group,dd,stat,y
65,root-EON-Brachy-6-439-4-R,root,0.282192387425896,a,0.460683529585048
66,root-EON-Medicago-1-442-4c-R,root,0.237300246327504,a,0.460683529585048
67,root-EON-Medicago-2-444-4b-R,root,0.385229030719863,a,0.460683529585048
68,root-EON-Medicago-3-444-4c-R,root,0.21051886467853,a,0.460683529585048
69,root-EON-Medicago-4-449-4c-R,root,0.343384418656187,a,0.460683529585048
70,shoot-EOD-Arabidopsis-1-451-3-S,shoot,0.2109199859485,a,0.52343517054865
71,shoot-EOD-Arabidopsis-2-452-3-S,shoot,0.211768886252878,a,0.52343517054865
72,shoot-EOD-Arabidopsis-3-453-3-S,shoot,0.225071164883654,a,0.52343517054865
73,shoot-EOD-Arabidopsis-4-454-3-S,shoot,0.112206947002964,a,0.52343517054865
74,shoot-EOD-Arabidopsis-5-455-3-S,shoot,0.112988129457553,a,0.52343517054865
75,shoot-EOD-Arabidopsis-6-456-3-S,shoot,0.213208027452817,a,0.52343517054865
76,shoot-EOD-Brachy-1-433-3-S,shoot,0.374855118023687,a,0.52343517054865
77,shoot-EOD-Brachy-2-434-3-S,shoot,0.309165272761435,a,0.52343517054865
78,shoot-EOD-Brachy-3-436-3-S,shoot,0.336280003206767,a,0.52343517054865
79,shoot-EOD-Brachy-4-437-3-S,shoot,0.348062433828977,a,0.52343517054865
80,shoot-EOD-Brachy-5-438-3-S,shoot,0.336597784962903,a,0.52343517054865
81,shoot-EOD-Brachy-6-439-3-S,shoot,0.367968809806987,a,0.52343517054865
82,shoot-EOD-Medicago-1-442-3a-S,shoot,0.479451505742803,a,0.52343517054865
83,shoot-EOD-Medicago-2-442-3b-S,shoot,0.323311024237973,a,0.52343517054865
84,shoot-EOD-Medicago-3-444-3a-S,shoot,0.321716402601812,a,0.52343517054865
85,shoot-EOD-Medicago-4-449-3a-S,shoot,0.440084906281433,a,0.52343517054865
86,shoot-EOD-Medicago-5-449-3b-S,shoot,0.330694655664843,a,0.52343517054865
87,shoot-EON-Arabidopsis-1-451-4-S,shoot,0.254029891839943,a,0.52343517054865
88,shoot-EON-Arabidopsis-2-452-4-S,shoot,0.18956177889191,a,0.52343517054865
89,shoot-EON-Arabidopsis-3-453-4-S,shoot,0.170867692842584,a,0.52343517054865
90,shoot-EON-Arabidopsis-4-454-4-S,shoot,0.140080765414683,a,0.52343517054865
91,shoot-EON-Arabidopsis-5-455-4-S,shoot,0.149020821374861,a,0.52343517054865
92,shoot-EON-Arabidopsis-6-456-4-S,shoot,0.159356306795142,a,0.52343517054865
93,shoot-EON-Brachy-1-433-4-S,shoot,0.24894324843818,a,0.52343517054865
94,shoot-EON-Brachy-2-434-4-S,shoot,0.253477919561972,a,0.52343517054865
95,shoot-EON-Brachy-3-436-4-S,shoot,0.257164158887272,a,0.52343517054865
96,shoot-EON-Brachy-5-438-4-S,shoot,0.30981937874722,a,0.52343517054865
97,shoot-EON-Brachy-6-439-4-S,shoot,0.250543277909548,a,0.52343517054865
98,shoot-EON-Medicago-1-442-4c-S,shoot,0.291936368755902,a,0.52343517054865
99,shoot-EON-Medicago-2-444-4b-S,shoot,0.224865875654889,a,0.52343517054865
100,shoot-EON-Medicago-3-444-4c-S,shoot,0.312371451768295,a,0.52343517054865
101,shoot-EON-Medicago-4-449-4c-S,shoot,0.407767413187973,a,0.52343517054865
