,logFC,level,p,Genus,ord
R03256,-1.21369244594988,depleted,0.0118799393589281,R03256,1.47304935335581
R10102,1.18743874332147,enriched,3.59602351940487e-07,R10102,1.41001076914087
R11554,1.18603415845387,enriched,9.22834057675765e-06,R11554,1.40667702501937
R02581,1.18420693771295,enriched,2.1922260228829e-12,R02581,1.40234607132749
R09420,1.18420693771295,enriched,2.1922260228829e-12,R09420,1.40234607132749
R11773,-1.13281207043009,depleted,5.60744661218516e-06,R11773,1.2832631869121
R05626,-1.1282906718243,depleted,1.82979346116506e-06,R05626,1.27303984012573
R11555,1.12099873727978,enriched,4.62977147893097e-08,R11555,1.25663816898287
R11556,1.12099873727978,enriched,4.62977147893097e-08,R11556,1.25663816898287
R11557,1.12099873727978,enriched,4.62977147893097e-08,R11557,1.25663816898287
R12202,1.12099873727978,enriched,4.62977147893097e-08,R12202,1.25663816898287
R12479,-1.12093443725349,depleted,0.00146128906049689,R12479,1.2564940126208
R06626,1.10084821214952,enriched,0.000434499785778277,R06626,1.21186678619279
R06634,1.10084821214952,enriched,0.000434499785778277,R06634,1.21186678619279
R09843,1.10066148743873,enriched,0.00353019954047665,R09843,1.21145570993084
R10673,1.07989537122062,enriched,0.000420650582451693,R10673,1.16617401278372
R09733,1.07761372399608,enriched,1.87730680799701e-07,R09733,1.16125133814469
R09601,1.05294675491019,enriched,1.7360043074736e-06,R09601,1.10869686867589
R00530,1.04636975325356,enriched,0.00031696663839004,R00530,1.09488966052391
R00059,-1.02684692936525,depleted,0.0039257096388863,R00059,1.05441461634685
R10975,-1.02684692936525,depleted,0.0039257096388863,R10975,1.05441461634685
R02886,1.02622858468787,enriched,7.89051216843753e-12,R02886,1.05314510803047
R12196,0.994138026917285,enriched,6.91163735730723e-08,R12196,0.988310416562992
R12204,0.994138026917285,enriched,6.91163735730723e-08,R12204,0.988310416562992
R07658,0.980689152430964,enriched,0.00391836485214616,R07658,0.961751213695763
R07660,0.980689152430964,enriched,0.00391836485214616,R07660,0.961751213695763
R12092,0.963406972704685,enriched,9.72395825754123e-07,R12092,0.928152995056005
R04371,-0.960004772402481,depleted,8.50957474891744e-08,R04371,0.921609163035539
R02691,0.95277955765623,enriched,4.45099170896954e-06,R02691,0.907788885487602
R01278,-0.950465109138358,depleted,1.93250217583842e-06,R01278,0.90338392368939
R03776,-0.950465109138358,depleted,1.93250217583842e-06,R03776,0.90338392368939
R03856,-0.950465109138358,depleted,1.93250217583842e-06,R03856,0.90338392368939
R03989,-0.950465109138358,depleted,1.93250217583842e-06,R03989,0.90338392368939
R04753,-0.950465109138358,depleted,1.93250217583842e-06,R04753,0.90338392368939
R06985,-0.950465109138358,depleted,1.93250217583842e-06,R06985,0.90338392368939
R07162,-0.950465109138358,depleted,1.93250217583842e-06,R07162,0.90338392368939
R05240,-0.948760857237593,depleted,0.00273055461553833,R05240,0.900147164226212
R03887,-0.94613888912407,depleted,1.81919822078959e-06,R03887,0.895178797512929
R01294,-0.923671233817567,depleted,0.00493313533342284,R01294,0.853168548182067
R11195,-0.923671233817567,depleted,0.00493313533342284,R11195,0.853168548182067
R11364,-0.920601480183917,depleted,2.82525302681013e-06,R11364,0.847507085316818
R06592,0.915935406418748,enriched,1.90462604596069e-11,R06592,0.838937668731478
R11433,0.873593817884779,enriched,0.00124106874347404,R11433,0.763166158646504
R12304,-0.863620538528649,depleted,0.00185782627613882,R12304,0.745840434568513
R12305,-0.863620538528649,depleted,0.00185782627613882,R12305,0.745840434568513
R10469,0.846141424221013,enriched,0.000803598394987984,R10469,0.715955309782764
R07644,0.84060835009551,enriched,5.35271761555014e-06,R07644,0.706622398250296
R01476,-0.834206241822929,depleted,2.92369624084865e-05,R01476,0.695900053896335
R05624,0.830140172630234,enriched,1.99729734981906e-07,R05624,0.689132706214554
R11311,0.830140172630234,enriched,1.99729734981906e-07,R11311,0.689132706214554
R11579,0.820422123077148,enriched,0.000812134503604553,R11579,0.673092460034415
R07655,0.815328377101345,enriched,3.43973243046515e-06,R07655,0.664760362506712
R01424,0.81097202038455,enriched,9.31646043990686e-05,R01424,0.657675617846599
R10246,-0.786888425079522,depleted,4.47688440285107e-12,R10246,0.61919339352413
R07346,-0.780855380148488,depleted,6.44532100682596e-06,R07346,0.60973512470684
R03560,-0.780424475239814,depleted,7.27107051668782e-05,R03560,0.609062361553339
R03608,-0.780424475239814,depleted,7.27107051668782e-05,R03608,0.609062361553339
R10042,-0.780424475239814,depleted,7.27107051668782e-05,R10042,0.609062361553339
R10043,-0.780424475239814,depleted,7.27107051668782e-05,R10043,0.609062361553339
R07125,0.773538242451528,enriched,2.96637390158189e-05,R07125,0.598361412535
R01271,0.76685099586404,enriched,1.028609138126e-05,R01271,0.588060449857669
R01712,0.763234280676063,enriched,1.14072465942928e-06,R01712,0.582526567199107
R11943,0.763156232516748,enriched,4.22461962657844e-05,R11943,0.582407435229156
R11263,0.760505300356153,enriched,0.00562051436405682,R11263,0.578368311869802
R02362,0.757967782680611,enriched,3.26096481483545e-06,R02362,0.574515159581761
R03681,-0.757564233347888,depleted,0.00229849957143183,R03681,0.573903567647973
R04858,0.757339271738462,enriched,2.10080228415356e-07,R04858,0.573562772517344
R02743,-0.754840542050881,depleted,0.00324188011075646,R02743,0.569784243923667
R03749,-0.754840542050881,depleted,0.00324188011075646,R03749,0.569784243923667
R11928,0.751669649377726,enriched,4.80042654449271e-05,R11928,0.565007261795633
R11931,0.751669649377726,enriched,4.80042654449271e-05,R11931,0.565007261795633
R11614,0.751318381023532,enriched,7.20847905609339e-05,R11614,0.564479309663821
R11621,0.751318381023532,enriched,7.20847905609339e-05,R11621,0.564479309663821
R12865,0.751318381023532,enriched,7.20847905609339e-05,R12865,0.564479309663821
R12869,0.751318381023532,enriched,7.20847905609339e-05,R12869,0.564479309663821
R03378,0.746254532516176,enriched,5.87700381601006e-09,R03378,0.556895827300936
R04425,0.74551024542494,enriched,3.23494373491273e-06,R04425,0.555785526033555
R10960,0.738049344847303,enriched,0.00021388852156867,R10960,0.544716835429534
R09834,0.733516132586461,enriched,4.13616694224321e-05,R09834,0.538045916764599
R08692,0.715088729047917,enriched,0.00181831684118618,R08692,0.511351890411365
R11615,0.713185949851676,enriched,0.00227961044437443,R11615,0.508634199065837
R11616,0.713185949851676,enriched,0.00227961044437443,R11616,0.508634199065837
R01872,-0.712980640067866,depleted,2.75918284181862e-05,R01872,0.508341393111583
R06846,-0.712980640067866,depleted,2.75918284181862e-05,R06846,0.508341393111583
R06847,-0.712980640067866,depleted,2.75918284181862e-05,R06847,0.508341393111583
R12289,0.71063900570187,enriched,0.0101929014604714,R12289,0.505007796424942
R01595,0.704489128349378,enriched,8.32652857152226e-05,R01595,0.496304931962467
R03058,0.704489128349378,enriched,8.32652857152226e-05,R03058,0.496304931962467
R08527,0.704489128349378,enriched,8.32652857152226e-05,R08527,0.496304931962467
R05168,-0.695282420757105,depleted,0.00454422352390413,R05168,0.483417644613859
