"","x","y","Group","ID"
"root-EON-Arabidopsis-1-451-4-R",-0.0410300159429249,-0.0222958504559185,"root.Arabidopsis","root-EON-Arabidopsis-1-451-4-R"
"root-EON-Arabidopsis-2-452-4-R",-0.187983930065758,-0.0333433370610532,"root.Arabidopsis","root-EON-Arabidopsis-2-452-4-R"
"root-EON-Arabidopsis-3-453-4-R",-0.142897594346591,-0.0572942520346169,"root.Arabidopsis","root-EON-Arabidopsis-3-453-4-R"
"root-EON-Arabidopsis-4-454-4-R",-0.1837870949778,-0.0489909633665832,"root.Arabidopsis","root-EON-Arabidopsis-4-454-4-R"
"root-EON-Arabidopsis-5-455-4-R",-0.109580740364627,-0.0503403805068348,"root.Arabidopsis","root-EON-Arabidopsis-5-455-4-R"
"root-EON-Arabidopsis-6-456-4-R",0.0558566218036327,0.196560355587451,"root.Arabidopsis","root-EON-Arabidopsis-6-456-4-R"
"root-EON-Brachy-1-433-4-R",-0.0417775928792295,0.170511617317769,"root.Brachy","root-EON-Brachy-1-433-4-R"
"root-EON-Brachy-2-434-4-R",-0.0892904976575237,0.0610885912404265,"root.Brachy","root-EON-Brachy-2-434-4-R"
"root-EON-Brachy-3-436-4-R",-0.0682468114724177,-0.0138300282191202,"root.Brachy","root-EON-Brachy-3-436-4-R"
"root-EON-Brachy-4-437-4-R",0.0176127893118845,0.189067226225967,"root.Brachy","root-EON-Brachy-4-437-4-R"
"root-EON-Brachy-5-438-4-R",0.0438183862981113,0.153006825513873,"root.Brachy","root-EON-Brachy-5-438-4-R"
"root-EON-Brachy-6-439-4-R",-0.0646372584061426,0.130054884824971,"root.Brachy","root-EON-Brachy-6-439-4-R"
"root-EON-Medicago-1-442-4c-R",-0.113042878120956,0.042935919567106,"root.Medicago","root-EON-Medicago-1-442-4c-R"
"root-EON-Medicago-2-444-4b-R",-0.0394018704167409,0.0744437087886265,"root.Medicago","root-EON-Medicago-2-444-4b-R"
"root-EON-Medicago-3-444-4c-R",-0.155468951055363,0.0158938721261542,"root.Medicago","root-EON-Medicago-3-444-4c-R"
"root-EON-Medicago-4-449-4c-R",-0.0689678851252557,0.0442527773248956,"root.Medicago","root-EON-Medicago-4-449-4c-R"
"shoot-EON-Arabidopsis-1-451-4-S",0.00279955599011699,-0.0750374559481529,"shoot.Arabidopsis","shoot-EON-Arabidopsis-1-451-4-S"
"shoot-EON-Arabidopsis-2-452-4-S",0.0165103358060262,-0.145468381097714,"shoot.Arabidopsis","shoot-EON-Arabidopsis-2-452-4-S"
"shoot-EON-Arabidopsis-3-453-4-S",-0.0350830222001807,-0.211228037542941,"shoot.Arabidopsis","shoot-EON-Arabidopsis-3-453-4-S"
"shoot-EON-Arabidopsis-4-454-4-S",-0.0678969348772981,-0.216369322564577,"shoot.Arabidopsis","shoot-EON-Arabidopsis-4-454-4-S"
"shoot-EON-Arabidopsis-5-455-4-S",-0.059156976363219,-0.210629213375125,"shoot.Arabidopsis","shoot-EON-Arabidopsis-5-455-4-S"
"shoot-EON-Arabidopsis-6-456-4-S",-0.0215036256575409,-0.197395904432295,"shoot.Arabidopsis","shoot-EON-Arabidopsis-6-456-4-S"
"shoot-EON-Brachy-1-433-4-S",0.29162326651972,-0.0895621378213929,"shoot.Brachy","shoot-EON-Brachy-1-433-4-S"
"shoot-EON-Brachy-2-434-4-S",0.33023966801458,-0.0894545689586136,"shoot.Brachy","shoot-EON-Brachy-2-434-4-S"
"shoot-EON-Brachy-3-436-4-S",0.228828390450869,-0.105853736155561,"shoot.Brachy","shoot-EON-Brachy-3-436-4-S"
"shoot-EON-Brachy-5-438-4-S",0.304053603811085,-0.0591944831344329,"shoot.Brachy","shoot-EON-Brachy-5-438-4-S"
"shoot-EON-Brachy-6-439-4-S",0.171887632527128,-0.124756533161989,"shoot.Brachy","shoot-EON-Brachy-6-439-4-S"
"shoot-EON-Medicago-1-442-4c-S",-0.102945307597319,0.0143172370997749,"shoot.Medicago","shoot-EON-Medicago-1-442-4c-S"
"shoot-EON-Medicago-2-444-4b-S",-0.064217200536413,-0.00731230841508608,"shoot.Medicago","shoot-EON-Medicago-2-444-4b-S"
"shoot-EON-Medicago-3-444-4c-S",-0.103435065713202,0.0436173898626636,"shoot.Medicago","shoot-EON-Medicago-3-444-4c-S"
"shoot-EON-Medicago-4-449-4c-S",-0.0936549959011927,0.0394225104282467,"shoot.Medicago","shoot-EON-Medicago-4-449-4c-S"
